"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","ppltrst","imbgeco","hhmmb","agea","eduyrs"
"ESS6e02_6",6,"2.6","23.11.2023",11895,"FI",1,0.8458739,0.20538393,0.1737289,,,,7,4,5,19,12
"ESS6e02_6",6,"2.6","23.11.2023",11896,"FI",1,0.98997843,0.20538393,0.20332566,,,,8,6,1,79,8
"ESS6e02_6",6,"2.6","23.11.2023",11897,"FI",1,0.98997843,0.20538393,0.20332566,,,,9,4,1,84,6
"ESS6e02_6",6,"2.6","23.11.2023",11898,"FI",1,0.98997843,0.20538393,0.20332566,,,,8,3,2,73,8
"ESS6e02_6",6,"2.6","23.11.2023",11899,"FI",1,0.8339188,0.20538393,0.17127351,,,,7,5,1,60,4
"ESS6e02_6",6,"2.6","23.11.2023",11900,"FI",1,0.7994627,0.20538393,0.16419679,,,,8,6,7,30,16
"ESS6e02_6",6,"2.6","23.11.2023",11901,"FI",1,0.8456147,0.20538393,0.17367566,,,,8,4,1,53,14
"ESS6e02_6",6,"2.6","23.11.2023",11902,"FI",1,0.93566054,0.20538393,0.19216964,,,,0,5,1,85,8
"ESS6e02_6",6,"2.6","23.11.2023",11903,"FI",1,1.1161124,0.20538393,0.22923154,,,,8,5,2,21,15
"ESS6e02_6",6,"2.6","23.11.2023",11904,"FI",1,0.823908,0.20538393,0.16921745,,,,8,6,2,79,14
"ESS6e02_6",6,"2.6","23.11.2023",11905,"FI",1,1.0905675,0.20538393,0.22398503,,,,6,5,2,27,16
"ESS6e02_6",6,"2.6","23.11.2023",11906,"FI",1,0.823908,0.20538393,0.16921745,,,,7,6,2,72,11
"ESS6e02_6",6,"2.6","23.11.2023",11908,"FI",1,0.8339188,0.20538393,0.17127351,,,,7,7,2,66,10
"ESS6e02_6",6,"2.6","23.11.2023",11909,"FI",1,0.93783295,0.20538393,0.1926158,,,,6,3,3,38,16
"ESS6e02_6",6,"2.6","23.11.2023",11911,"FI",1,1.1161124,0.20538393,0.22923154,,,,8,7,1,23,16
"ESS6e02_6",6,"2.6","23.11.2023",11912,"FI",1,0.93566054,0.20538393,0.19216964,,,,8,5,1,77,9
"ESS6e02_6",6,"2.6","23.11.2023",11914,"FI",1,0.8339188,0.20538393,0.17127351,,,,5,0,1,86,88
"ESS6e02_6",6,"2.6","23.11.2023",11918,"FI",1,0.8633607,0.20538393,0.1773204,,,,7,2,1,66,13
"ESS6e02_6",6,"2.6","23.11.2023",11919,"FI",1,0.71143776,0.20538393,0.14611788,,,,3,8,4,37,18
"ESS6e02_6",6,"2.6","23.11.2023",11922,"FI",1,0.73503727,0.20538393,0.15096484,,,,9,8,2,61,15
"ESS6e02_6",6,"2.6","23.11.2023",11924,"FI",1,0.8560039,0.20538393,0.17580944,,,,6,5,2,64,12
"ESS6e02_6",6,"2.6","23.11.2023",11925,"FI",1,0.7994627,0.20538393,0.16419679,,,,8,6,1,31,18
"ESS6e02_6",6,"2.6","23.11.2023",11928,"FI",1,0.8130414,0.20538393,0.16698563,,,,3,5,4,33,19
"ESS6e02_6",6,"2.6","23.11.2023",11930,"FI",1,0.8560039,0.20538393,0.17580944,,,,7,8,1,60,20
"ESS6e02_6",6,"2.6","23.11.2023",11931,"FI",1,1.0905675,0.20538393,0.22398503,,,,8,5,1,20,12
"ESS6e02_6",6,"2.6","23.11.2023",11932,"FI",1,0.93566054,0.20538393,0.19216964,,,,8,8,1,90,10
"ESS6e02_6",6,"2.6","23.11.2023",11935,"FI",1,0.993553,0.20538393,0.20405981,,,,9,6,4,42,14
"ESS6e02_6",6,"2.6","23.11.2023",11936,"FI",1,0.93783295,0.20538393,0.1926158,,,,8,4,2,51,12
"ESS6e02_6",6,"2.6","23.11.2023",11937,"FI",1,1.3625576,0.20538393,0.27984744,,,,5,5,5,16,9
"ESS6e02_6",6,"2.6","23.11.2023",11939,"FI",1,0.73503727,0.20538393,0.15096484,,,,8,8,1,63,13
"ESS6e02_6",6,"2.6","23.11.2023",11940,"FI",1,1.0905675,0.20538393,0.22398503,,,,7,3,1,23,15
"ESS6e02_6",6,"2.6","23.11.2023",11941,"FI",1,0.823908,0.20538393,0.16921745,,,,7,5,2,61,12
"ESS6e02_6",6,"2.6","23.11.2023",11942,"FI",1,1.1161124,0.20538393,0.22923154,,,,5,6,1,20,12
"ESS6e02_6",6,"2.6","23.11.2023",11943,"FI",1,0.993553,0.20538393,0.20405981,,,,5,4,3,40,13
"ESS6e02_6",6,"2.6","23.11.2023",11945,"FI",1,0.93783295,0.20538393,0.1926158,,,,8,2,1,44,11
"ESS6e02_6",6,"2.6","23.11.2023",11946,"FI",1,0.8339188,0.20538393,0.17127351,,,,5,7,1,80,5
"ESS6e02_6",6,"2.6","23.11.2023",11954,"FI",1,0.8456147,0.20538393,0.17367566,,,,8,8,1,44,16
"ESS6e02_6",6,"2.6","23.11.2023",11955,"FI",1,0.8456147,0.20538393,0.17367566,,,,7,8,2,42,20
"ESS6e02_6",6,"2.6","23.11.2023",11956,"FI",1,1.0905675,0.20538393,0.22398503,,,,6,5,1,24,12
"ESS6e02_6",6,"2.6","23.11.2023",11962,"FI",1,0.8339188,0.20538393,0.17127351,,,,10,5,2,87,7
"ESS6e02_6",6,"2.6","23.11.2023",11963,"FI",1,0.93566054,0.20538393,0.19216964,,,,6,2,1,70,8
"ESS6e02_6",6,"2.6","23.11.2023",11965,"FI",1,0.993553,0.20538393,0.20405981,,,,5,2,5,38,11
"ESS6e02_6",6,"2.6","23.11.2023",11966,"FI",1,0.71143776,0.20538393,0.14611788,,,,3,9,5,35,25
"ESS6e02_6",6,"2.6","23.11.2023",11967,"FI",1,0.7994627,0.20538393,0.16419679,,,,8,7,2,30,16
"ESS6e02_6",6,"2.6","23.11.2023",11969,"FI",1,0.8456147,0.20538393,0.17367566,,,,7,9,2,43,18
"ESS6e02_6",6,"2.6","23.11.2023",11970,"FI",1,0.93783295,0.20538393,0.1926158,,,,7,5,6,42,15
"ESS6e02_6",6,"2.6","23.11.2023",11971,"FI",1,0.73503727,0.20538393,0.15096484,,,,7,6,1,60,21
"ESS6e02_6",6,"2.6","23.11.2023",11972,"FI",1,0.8456147,0.20538393,0.17367566,,,,7,6,2,52,21
"ESS6e02_6",6,"2.6","23.11.2023",11973,"FI",1,0.71143776,0.20538393,0.14611788,,,,8,8,4,43,16
"ESS6e02_6",6,"2.6","23.11.2023",11974,"FI",1,0.8633607,0.20538393,0.1773204,,,,7,7,1,60,15
"ESS6e02_6",6,"2.6","23.11.2023",11976,"FI",1,1.0905675,0.20538393,0.22398503,,,,3,9,3,30,14
"ESS6e02_6",6,"2.6","23.11.2023",11977,"FI",1,0.8560039,0.20538393,0.17580944,,,,3,6,2,60,14
"ESS6e02_6",6,"2.6","23.11.2023",11978,"FI",1,0.8456147,0.20538393,0.17367566,,,,6,5,4,36,17
"ESS6e02_6",6,"2.6","23.11.2023",11979,"FI",1,1.1182097,0.20538393,0.2296623,,,,7,5,4,15,8
"ESS6e02_6",6,"2.6","23.11.2023",11980,"FI",1,0.8456147,0.20538393,0.17367566,,,,4,3,3,46,14
"ESS6e02_6",6,"2.6","23.11.2023",11982,"FI",1,0.71143776,0.20538393,0.14611788,,,,6,6,4,42,15
"ESS6e02_6",6,"2.6","23.11.2023",11983,"FI",1,1.0905675,0.20538393,0.22398503,,,,6,7,3,28,13
"ESS6e02_6",6,"2.6","23.11.2023",11984,"FI",1,0.71143776,0.20538393,0.14611788,,,,8,8,4,41,15
"ESS6e02_6",6,"2.6","23.11.2023",11985,"FI",1,0.823908,0.20538393,0.16921745,,,,6,7,2,56,12
"ESS6e02_6",6,"2.6","23.11.2023",11986,"FI",1,0.8633607,0.20538393,0.1773204,,,,6,7,2,60,11
"ESS6e02_6",6,"2.6","23.11.2023",11987,"FI",1,0.93783295,0.20538393,0.1926158,,,,8,7,3,46,12
"ESS6e02_6",6,"2.6","23.11.2023",11988,"FI",1,0.8339188,0.20538393,0.17127351,,,,8,7,2,72,19
"ESS6e02_6",6,"2.6","23.11.2023",11989,"FI",1,1.0905675,0.20538393,0.22398503,,,,5,5,5,26,14
"ESS6e02_6",6,"2.6","23.11.2023",11990,"FI",1,0.8633607,0.20538393,0.1773204,,,,7,7,2,74,12
"ESS6e02_6",6,"2.6","23.11.2023",11993,"FI",1,0.9449672,0.20538393,0.19408108,,,,4,5,2,81,8
"ESS6e02_6",6,"2.6","23.11.2023",11994,"FI",1,0.9449672,0.20538393,0.19408108,,,,7,6,2,77,10
"ESS6e02_6",6,"2.6","23.11.2023",11995,"FI",1,0.97832966,0.20538393,0.20093319,,,,7,8,2,55,13
"ESS6e02_6",6,"2.6","23.11.2023",11996,"FI",1,0.97832966,0.20538393,0.20093319,,,,8,4,2,67,12
"ESS6e02_6",6,"2.6","23.11.2023",11997,"FI",1,0.9059227,0.20538393,0.18606196,,,,8,6,1,34,12
"ESS6e02_6",6,"2.6","23.11.2023",11998,"FI",1,1.125859,0.20538393,0.23123334,,,,7,4,4,35,14
"ESS6e02_6",6,"2.6","23.11.2023",11999,"FI",1,1.544002,0.20538393,0.3171132,,,,7,6,3,20,9
"ESS6e02_6",6,"2.6","23.11.2023",12000,"FI",1,0.8876021,0.20538393,0.1822992,,,,2,1,2,69,10
"ESS6e02_6",6,"2.6","23.11.2023",12003,"FI",1,0.96999323,0.20538393,0.19922101,,,,7,8,2,72,10
"ESS6e02_6",6,"2.6","23.11.2023",12004,"FI",1,1.0602573,0.20538393,0.21775982,,,,6,1,2,58,9
"ESS6e02_6",6,"2.6","23.11.2023",12005,"FI",1,1.2357924,0.20538393,0.2538119,,,,3,7,1,20,14
"ESS6e02_6",6,"2.6","23.11.2023",12006,"FI",1,0.91348135,0.20538393,0.18761438,,,,9,5,2,60,10
"ESS6e02_6",6,"2.6","23.11.2023",12007,"FI",1,0.8717383,0.20538393,0.17904104,,,,8,4,2,56,11
"ESS6e02_6",6,"2.6","23.11.2023",12008,"FI",1,0.8717383,0.20538393,0.17904104,,,,8,6,2,56,12
"ESS6e02_6",6,"2.6","23.11.2023",12009,"FI",1,0.98997843,0.20538393,0.20332566,,,,5,9,2,77,9
"ESS6e02_6",6,"2.6","23.11.2023",12012,"FI",1,0.8633607,0.20538393,0.1773204,,,,10,10,2,59,10
"ESS6e02_6",6,"2.6","23.11.2023",12013,"FI",1,1.1607724,0.20538393,0.238404,,,,7,4,4,23,12
"ESS6e02_6",6,"2.6","23.11.2023",12014,"FI",1,0.75273883,0.20538393,0.15460046,,,,7,5,2,40,16
"ESS6e02_6",6,"2.6","23.11.2023",12015,"FI",1,1.180906,0.20538393,0.24253912,,,,8,5,4,31,12
"ESS6e02_6",6,"2.6","23.11.2023",12016,"FI",1,1.1831251,0.20538393,0.24299489,,,,10,88,7,15,8
"ESS6e02_6",6,"2.6","23.11.2023",12017,"FI",1,1.4502718,0.20538393,0.29786253,,,,6,7,3,24,9
"ESS6e02_6",6,"2.6","23.11.2023",12018,"FI",1,0.78235507,0.20538393,0.16068316,,,,3,4,2,68,14
"ESS6e02_6",6,"2.6","23.11.2023",12019,"FI",1,0.91893923,0.20538393,0.18873535,,,,7,4,2,70,12
"ESS6e02_6",6,"2.6","23.11.2023",12021,"FI",1,0.86538064,0.20538393,0.17773527,,,,8,88,4,31,16
"ESS6e02_6",6,"2.6","23.11.2023",12022,"FI",1,0.8769468,0.20538393,0.18011078,,,,7,6,2,66,11
"ESS6e02_6",6,"2.6","23.11.2023",12023,"FI",1,0.8876021,0.20538393,0.1822992,,,,3,5,2,75,10
"ESS6e02_6",6,"2.6","23.11.2023",12024,"FI",1,0.99820566,0.20538393,0.20501539,,,,8,1,1,35,12
"ESS6e02_6",6,"2.6","23.11.2023",12025,"FI",1,0.8769468,0.20538393,0.18011078,,,,7,2,2,64,9
"ESS6e02_6",6,"2.6","23.11.2023",12026,"FI",1,1.0575126,0.20538393,0.21719609,,,,5,2,2,54,15
"ESS6e02_6",6,"2.6","23.11.2023",12027,"FI",1,1.1607724,0.20538393,0.238404,,,,5,9,2,25,12
"ESS6e02_6",6,"2.6","23.11.2023",12029,"FI",1,0.99820566,0.20538393,0.20501539,,,,8,7,2,52,10
"ESS6e02_6",6,"2.6","23.11.2023",12030,"FI",1,0.86538064,0.20538393,0.17773527,,,,3,8,1,32,20
"ESS6e02_6",6,"2.6","23.11.2023",12031,"FI",1,0.8876021,0.20538393,0.1822992,,,,8,5,2,64,7
"ESS6e02_6",6,"2.6","23.11.2023",12032,"FI",1,0.91893923,0.20538393,0.18873535,,,,6,5,1,68,10
"ESS6e02_6",6,"2.6","23.11.2023",12033,"FI",1,0.99227697,0.20538393,0.20379774,,,,7,5,3,49,12
"ESS6e02_6",6,"2.6","23.11.2023",12034,"FI",1,0.98997843,0.20538393,0.20332566,,,,8,5,2,76,8
"ESS6e02_6",6,"2.6","23.11.2023",12036,"FI",1,1.1538782,0.20538393,0.23698804,,,,8,3,5,32,16
"ESS6e02_6",6,"2.6","23.11.2023",12037,"FI",1,0.8947051,0.20538393,0.18375805,,,,8,4,1,46,31
"ESS6e02_6",6,"2.6","23.11.2023",12038,"FI",1,0.8823303,0.20538393,0.18121646,,,,7,6,2,82,4
"ESS6e02_6",6,"2.6","23.11.2023",12039,"FI",1,0.98997843,0.20538393,0.20332566,,,,9,5,1,88,4
"ESS6e02_6",6,"2.6","23.11.2023",12040,"FI",1,0.75273883,0.20538393,0.15460046,,,,9,7,4,40,17
"ESS6e02_6",6,"2.6","23.11.2023",12043,"FI",1,0.91348135,0.20538393,0.18761438,,,,5,5,1,70,18
"ESS6e02_6",6,"2.6","23.11.2023",12046,"FI",1,0.75273883,0.20538393,0.15460046,,,,4,5,5,41,19
"ESS6e02_6",6,"2.6","23.11.2023",12047,"FI",1,1.1831251,0.20538393,0.24299489,,,,8,7,3,16,9
"ESS6e02_6",6,"2.6","23.11.2023",12050,"FI",1,0.8947051,0.20538393,0.18375805,,,,6,5,4,44,17
"ESS6e02_6",6,"2.6","23.11.2023",12052,"FI",1,0.99820566,0.20538393,0.20501539,,,,10,5,3,37,14
"ESS6e02_6",6,"2.6","23.11.2023",12053,"FI",1,0.91893923,0.20538393,0.18873535,,,,8,2,2,62,10
"ESS6e02_6",6,"2.6","23.11.2023",12054,"FI",1,0.90569746,0.20538393,0.1860157,,,,4,7,2,58,17
"ESS6e02_6",6,"2.6","23.11.2023",12055,"FI",1,0.8602409,0.20538393,0.17667966,,,,9,4,4,33,16
"ESS6e02_6",6,"2.6","23.11.2023",12058,"FI",1,1.180906,0.20538393,0.24253912,,,,8,5,2,22,14
"ESS6e02_6",6,"2.6","23.11.2023",12059,"FI",1,0.8602409,0.20538393,0.17667966,,,,5,4,2,23,17
"ESS6e02_6",6,"2.6","23.11.2023",12060,"FI",1,0.98997843,0.20538393,0.20332566,,,,7,5,1,64,7
"ESS6e02_6",6,"2.6","23.11.2023",12061,"FI",1,0.91348135,0.20538393,0.18761438,,,,5,5,1,84,14
"ESS6e02_6",6,"2.6","23.11.2023",12062,"FI",1,0.91348135,0.20538393,0.18761438,,,,6,3,2,76,10
"ESS6e02_6",6,"2.6","23.11.2023",12071,"FI",1,0.8717383,0.20538393,0.17904104,,,,8,2,1,77,8
"ESS6e02_6",6,"2.6","23.11.2023",12072,"FI",1,0.91348135,0.20538393,0.18761438,,,,7,6,2,77,10
"ESS6e02_6",6,"2.6","23.11.2023",12073,"FI",1,1.180906,0.20538393,0.24253912,,,,5,3,3,31,16
"ESS6e02_6",6,"2.6","23.11.2023",12075,"FI",1,0.8717383,0.20538393,0.17904104,,,,7,6,2,61,16
"ESS6e02_6",6,"2.6","23.11.2023",12076,"FI",1,0.77770835,0.20538393,0.1597288,,,,7,7,2,66,15
"ESS6e02_6",6,"2.6","23.11.2023",12077,"FI",1,0.91348135,0.20538393,0.18761438,,,,2,0,1,74,9
"ESS6e02_6",6,"2.6","23.11.2023",12078,"FI",1,1.0512317,0.20538393,0.2159061,,,,8,6,3,45,12
"ESS6e02_6",6,"2.6","23.11.2023",12079,"FI",1,0.8947051,0.20538393,0.18375805,,,,7,6,2,51,14
"ESS6e02_6",6,"2.6","23.11.2023",12081,"FI",1,0.99227697,0.20538393,0.20379774,,,,6,5,4,44,11
"ESS6e02_6",6,"2.6","23.11.2023",12082,"FI",1,0.8947051,0.20538393,0.18375805,,,,9,8,2,48,15
"ESS6e02_6",6,"2.6","23.11.2023",12083,"FI",1,0.8717383,0.20538393,0.17904104,,,,8,5,2,82,9
"ESS6e02_6",6,"2.6","23.11.2023",12084,"FI",1,0.91348135,0.20538393,0.18761438,,,,5,5,2,82,9
"ESS6e02_6",6,"2.6","23.11.2023",12085,"FI",1,0.8823303,0.20538393,0.18121646,,,,3,6,2,55,13
"ESS6e02_6",6,"2.6","23.11.2023",12086,"FI",1,0.8717383,0.20538393,0.17904104,,,,8,5,1,59,14
"ESS6e02_6",6,"2.6","23.11.2023",12087,"FI",1,1.1538782,0.20538393,0.23698804,,,,7,2,2,31,13
"ESS6e02_6",6,"2.6","23.11.2023",12089,"FI",1,0.8823303,0.20538393,0.18121646,,,,3,4,1,69,8
"ESS6e02_6",6,"2.6","23.11.2023",12090,"FI",1,0.90569746,0.20538393,0.1860157,,,,7,6,2,65,16
"ESS6e02_6",6,"2.6","23.11.2023",12091,"FI",1,1.1831251,0.20538393,0.24299489,,,,7,3,6,15,8
"ESS6e02_6",6,"2.6","23.11.2023",12092,"FI",1,1.4416583,0.20538393,0.29609343,,,,6,2,3,18,12
"ESS6e02_6",6,"2.6","23.11.2023",12093,"FI",1,1.4416583,0.20538393,0.29609343,,,,5,7,3,17,10
"ESS6e02_6",6,"2.6","23.11.2023",12094,"FI",1,0.91348135,0.20538393,0.18761438,,,,5,3,2,63,14
"ESS6e02_6",6,"2.6","23.11.2023",12095,"FI",1,0.8717383,0.20538393,0.17904104,,,,8,3,2,66,12
"ESS6e02_6",6,"2.6","23.11.2023",12096,"FI",1,1.0512317,0.20538393,0.2159061,,,,8,8,4,37,14
"ESS6e02_6",6,"2.6","23.11.2023",12097,"FI",1,1.180906,0.20538393,0.24253912,,,,7,6,3,29,15
"ESS6e02_6",6,"2.6","23.11.2023",12098,"FI",1,0.98997843,0.20538393,0.20332566,,,,8,0,2,76,7
"ESS6e02_6",6,"2.6","23.11.2023",12099,"FI",1,0.8823303,0.20538393,0.18121646,,,,8,8,1,76,12
"ESS6e02_6",6,"2.6","23.11.2023",12100,"FI",1,1.1538782,0.20538393,0.23698804,,,,5,0,4,22,12
"ESS6e02_6",6,"2.6","23.11.2023",12101,"FI",1,0.99227697,0.20538393,0.20379774,,,,8,3,3,54,10
"ESS6e02_6",6,"2.6","23.11.2023",12102,"FI",1,0.91348135,0.20538393,0.18761438,,,,3,5,2,59,13
"ESS6e02_6",6,"2.6","23.11.2023",12103,"FI",1,0.99227697,0.20538393,0.20379774,,,,6,5,4,54,16
"ESS6e02_6",6,"2.6","23.11.2023",12104,"FI",1,1.180906,0.20538393,0.24253912,,,,5,5,3,19,12
"ESS6e02_6",6,"2.6","23.11.2023",12108,"FI",1,0.9449672,0.20538393,0.19408108,,,,6,6,2,64,7
"ESS6e02_6",6,"2.6","23.11.2023",12109,"FI",1,0.71143776,0.20538393,0.14611788,,,,8,8,3,51,15
"ESS6e02_6",6,"2.6","23.11.2023",12110,"FI",1,0.93566054,0.20538393,0.19216964,,,,2,9,4,70,4
"ESS6e02_6",6,"2.6","23.11.2023",12111,"FI",1,0.8339188,0.20538393,0.17127351,,,,7,6,2,72,8
"ESS6e02_6",6,"2.6","23.11.2023",12114,"FI",1,1.3625576,0.20538393,0.27984744,,,,8,3,3,15,8
"ESS6e02_6",6,"2.6","23.11.2023",12115,"FI",1,0.93566054,0.20538393,0.19216964,,,,9,5,2,68,10
"ESS6e02_6",6,"2.6","23.11.2023",12116,"FI",1,1.2815155,0.20538393,0.26320267,,,,5,5,2,47,9
"ESS6e02_6",6,"2.6","23.11.2023",12117,"FI",1,0.96999323,0.20538393,0.19922101,,,,5,5,2,64,18
"ESS6e02_6",6,"2.6","23.11.2023",12118,"FI",1,0.75723636,0.20538393,0.15552418,,,,8,10,2,54,14
"ESS6e02_6",6,"2.6","23.11.2023",12119,"FI",1,0.9958934,0.20538393,0.2045405,,,,5,6,2,57,8
"ESS6e02_6",6,"2.6","23.11.2023",12120,"FI",1,0.8717383,0.20538393,0.17904104,,,,6,7,2,66,13
"ESS6e02_6",6,"2.6","23.11.2023",12122,"FI",1,0.8876021,0.20538393,0.1822992,,,,0,2,2,66,7
"ESS6e02_6",6,"2.6","23.11.2023",12123,"FI",1,0.9958934,0.20538393,0.2045405,,,,9,5,2,64,9
"ESS6e02_6",6,"2.6","23.11.2023",12125,"FI",1,0.99820566,0.20538393,0.20501539,,,,8,5,2,53,10
"ESS6e02_6",6,"2.6","23.11.2023",12126,"FI",1,1.2671156,0.20538393,0.26024517,,,,6,7,2,17,10
"ESS6e02_6",6,"2.6","23.11.2023",12127,"FI",1,0.806176,0.20538393,0.1655756,,,,7,5,3,36,15
"ESS6e02_6",6,"2.6","23.11.2023",12128,"FI",1,0.8339188,0.20538393,0.17127351,,,,8,6,2,64,8
"ESS6e02_6",6,"2.6","23.11.2023",12129,"FI",1,0.8633607,0.20538393,0.1773204,,,,10,10,2,61,12
"ESS6e02_6",6,"2.6","23.11.2023",12130,"FI",1,0.823908,0.20538393,0.16921745,,,,7,5,2,59,9
"ESS6e02_6",6,"2.6","23.11.2023",12132,"FI",1,0.8633607,0.20538393,0.1773204,,,,8,2,2,65,11
"ESS6e02_6",6,"2.6","23.11.2023",12133,"FI",1,0.8633607,0.20538393,0.1773204,,,,8,5,3,56,11
"ESS6e02_6",6,"2.6","23.11.2023",12134,"FI",1,0.823908,0.20538393,0.16921745,,,,8,5,2,62,12
"ESS6e02_6",6,"2.6","23.11.2023",12135,"FI",1,0.95822054,0.20538393,0.1968031,,,,8,4,3,41,16
"ESS6e02_6",6,"2.6","23.11.2023",12136,"FI",1,1.1538782,0.20538393,0.23698804,,,,7,5,3,20,12
"ESS6e02_6",6,"2.6","23.11.2023",12137,"FI",1,0.75273883,0.20538393,0.15460046,,,,7,6,2,46,17
"ESS6e02_6",6,"2.6","23.11.2023",12138,"FI",1,0.98997843,0.20538393,0.20332566,,,,7,4,1,88,9
"ESS6e02_6",6,"2.6","23.11.2023",12139,"FI",1,0.8947051,0.20538393,0.18375805,,,,7,5,4,47,15
"ESS6e02_6",6,"2.6","23.11.2023",12140,"FI",1,1.2671156,0.20538393,0.26024517,,,,8,8,4,18,11
"ESS6e02_6",6,"2.6","23.11.2023",12141,"FI",1,1.125859,0.20538393,0.23123334,,,,9,2,10,36,12
"ESS6e02_6",6,"2.6","23.11.2023",12143,"FI",1,1.062719,0.20538393,0.2182654,,,,4,4,1,52,16
"ESS6e02_6",6,"2.6","23.11.2023",12144,"FI",1,1.544002,0.20538393,0.3171132,,,,9,5,7,16,10
"ESS6e02_6",6,"2.6","23.11.2023",12145,"FI",1,1.0602573,0.20538393,0.21775982,,,,4,3,2,69,8
"ESS6e02_6",6,"2.6","23.11.2023",12149,"FI",1,1.2647389,0.20538393,0.25975704,,,,1,3,2,24,12
"ESS6e02_6",6,"2.6","23.11.2023",12150,"FI",1,1.0602573,0.20538393,0.21775982,,,,5,6,2,64,10
"ESS6e02_6",6,"2.6","23.11.2023",12151,"FI",1,0.95822054,0.20538393,0.1968031,,,,7,6,3,39,19
"ESS6e02_6",6,"2.6","23.11.2023",12153,"FI",1,0.97832966,0.20538393,0.20093319,,,,8,7,1,70,7
"ESS6e02_6",6,"2.6","23.11.2023",12154,"FI",1,1.062719,0.20538393,0.2182654,,,,3,5,4,40,15
"ESS6e02_6",6,"2.6","23.11.2023",12157,"FI",1,1.0602573,0.20538393,0.21775982,,,,8,3,2,68,8
"ESS6e02_6",6,"2.6","23.11.2023",12158,"FI",1,0.95822054,0.20538393,0.1968031,,,,6,3,6,37,16
"ESS6e02_6",6,"2.6","23.11.2023",12159,"FI",1,1.062719,0.20538393,0.2182654,,,,3,6,1,49,13
"ESS6e02_6",6,"2.6","23.11.2023",12160,"FI",1,0.97832966,0.20538393,0.20093319,,,,8,9,2,71,10
"ESS6e02_6",6,"2.6","23.11.2023",12161,"FI",1,0.806176,0.20538393,0.1655756,,,,8,7,9,46,20
"ESS6e02_6",6,"2.6","23.11.2023",12162,"FI",1,0.9336233,0.20538393,0.19175123,,,,8,7,2,60,12
"ESS6e02_6",6,"2.6","23.11.2023",12163,"FI",1,1.2671156,0.20538393,0.26024517,,,,5,5,12,17,10
"ESS6e02_6",6,"2.6","23.11.2023",12165,"FI",1,0.93566054,0.20538393,0.19216964,,,,8,5,1,67,10
"ESS6e02_6",6,"2.6","23.11.2023",12166,"FI",1,1.0905675,0.20538393,0.22398503,,,,5,5,1,22,12
"ESS6e02_6",6,"2.6","23.11.2023",12167,"FI",1,0.8633607,0.20538393,0.1773204,,,,4,6,2,71,9
"ESS6e02_6",6,"2.6","23.11.2023",12169,"FI",1,1.3625576,0.20538393,0.27984744,,,,7,0,3,16,10
"ESS6e02_6",6,"2.6","23.11.2023",12172,"FI",1,1.2815155,0.20538393,0.26320267,,,,7,8,1,42,10
"ESS6e02_6",6,"2.6","23.11.2023",12174,"FI",1,1.1161124,0.20538393,0.22923154,,,,6,1,6,32,14
"ESS6e02_6",6,"2.6","23.11.2023",12175,"FI",1,0.8633607,0.20538393,0.1773204,,,,7,5,2,55,12
"ESS6e02_6",6,"2.6","23.11.2023",12177,"FI",1,0.8339188,0.20538393,0.17127351,,,,5,8,2,79,9
"ESS6e02_6",6,"2.6","23.11.2023",12182,"FI",1,0.9449672,0.20538393,0.19408108,,,,8,7,2,61,8
"ESS6e02_6",6,"2.6","23.11.2023",12185,"FI",1,0.8329181,0.20538393,0.171068,,,,7,5,2,61,11
"ESS6e02_6",6,"2.6","23.11.2023",12187,"FI",1,1.0602573,0.20538393,0.21775982,,,,9,7,1,76,9
"ESS6e02_6",6,"2.6","23.11.2023",12188,"FI",1,1.544002,0.20538393,0.3171132,,,,5,5,2,23,12
"ESS6e02_6",6,"2.6","23.11.2023",12191,"FI",1,0.91110885,0.20538393,0.18712711,,,,8,8,2,66,9
"ESS6e02_6",6,"2.6","23.11.2023",12192,"FI",1,1.1607724,0.20538393,0.238404,,,,7,4,2,21,15
"ESS6e02_6",6,"2.6","23.11.2023",12193,"FI",1,0.91893923,0.20538393,0.18873535,,,,7,4,2,59,11
"ESS6e02_6",6,"2.6","23.11.2023",12194,"FI",1,0.93566054,0.20538393,0.19216964,,,,8,5,2,69,7
"ESS6e02_6",6,"2.6","23.11.2023",12195,"FI",1,1.0905675,0.20538393,0.22398503,,,,7,5,2,31,10
"ESS6e02_6",6,"2.6","23.11.2023",12196,"FI",1,0.993553,0.20538393,0.20405981,,,,8,5,2,53,14
"ESS6e02_6",6,"2.6","23.11.2023",12198,"FI",1,0.75273883,0.20538393,0.15460046,,,,8,7,1,35,21
"ESS6e02_6",6,"2.6","23.11.2023",12199,"FI",1,0.99227697,0.20538393,0.20379774,,,,6,3,3,46,13
"ESS6e02_6",6,"2.6","23.11.2023",12200,"FI",1,0.90569746,0.20538393,0.1860157,,,,6,2,2,68,16
"ESS6e02_6",6,"2.6","23.11.2023",12201,"FI",1,0.90569746,0.20538393,0.1860157,,,,5,1,2,59,32
"ESS6e02_6",6,"2.6","23.11.2023",12202,"FI",1,1.1831251,0.20538393,0.24299489,,,,5,6,1,22,12
"ESS6e02_6",6,"2.6","23.11.2023",12204,"FI",1,0.8947051,0.20538393,0.18375805,,,,7,5,2,50,16
"ESS6e02_6",6,"2.6","23.11.2023",12205,"FI",1,0.98997843,0.20538393,0.20332566,,,,5,4,1,77,7
